	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated
chr18_51052986_51053129_DCC-NM_005215.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	5	0	0
chr18_51056933_51057020_DCC-NM_005215.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
chr18_73122821_73122864_SMIM21-NM_001037331.3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr18_73130146_73130147_SMIM21-NM_001303482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_73130740_73130871_SMIM21-NM_001037331.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr18_73139389_73139518_SMIM21-NM_001037331.3	0	0	0	0	1	1	1	0	0	1	4	1	0	1	5	4	1	0
chr19_306692_306711_MIER2-NM_001346105.1	47	45	69	144	317	196	267	109	162	102	538	238	242	335	244	133	146	65
chr19_307118_307536_MIER2-NM_001346105.1	153	141	238	448	911	573	812	349	473	350	1601	700	829	1093	754	392	453	211
chr19_308576_308665_MIER2-NM_001346105.1	71	59	116	196	393	248	334	138	200	161	707	299	415	543	344	183	224	105
chr19_308800_308925_MIER2-NM_001346105.1	124	89	159	219	451	310	387	180	240	188	846	354	493	718	421	216	300	141
chr19_311844_311939_MIER2-NM_001346105.1	127	106	131	180	395	277	319	151	216	163	719	309	421	639	365	205	251	135
chr19_312190_312272_MIER2-NM_001346105.1	105	104	127	194	394	250	297	155	205	162	657	293	439	580	385	224	256	134
chr19_313491_313643_MIER2-NM_001346105.1	103	139	166	248	503	264	370	178	257	203	741	332	573	683	501	288	285	161
chr19_325634_325704_MIER2-NM_001346105.1	77	90	101	167	348	194	261	119	175	127	508	228	388	517	350	174	197	116
chr19_326506_326598_MIER2-NM_001346105.1	100	102	121	172	367	209	275	131	193	131	564	256	415	577	366	184	233	133
chr19_327132_327256_MIER2-NM_001346105.1	95	105	125	198	453	257	317	141	205	127	655	301	480	685	446	222	277	141
chr19_327863_327989_MIER2-NM_001346105.1	76	90	111	179	419	236	282	125	171	112	560	241	430	663	405	214	268	135
chr19_334399_334534_MIER2-NM_001346105.1	68	84	85	115	322	197	224	92	153	85	426	194	324	515	334	145	252	123
chr19_334399_334542_MIER2-NM_017550.2	68	84	85	115	322	197	225	94	154	85	428	197	327	519	335	146	253	126
chr19_336082_336173_MIER2-NM_017550.2	27	52	41	54	159	100	119	45	76	43	201	113	175	221	172	70	140	63
chr19_344773_344782_MIER2-NM_017550.2	5	16	25	16	69	25	51	17	33	13	96	35	73	92	60	21	53	21
chr19_1250295_1250528_MIDN-NM_177401.4	24	108	39	197	244	225	233	193	183	195	210	246	96	503	101	161	45	74
chr19_1251560_1251648_MIDN-NM_177401.4	37	143	48	284	328	395	371	309	297	302	365	428	148	933	157	256	64	104
chr19_1251837_1251900_MIDN-NM_177401.4	51	139	54	315	346	444	410	329	310	334	397	436	154	1115	166	282	70	138
chr19_1254165_1254477_MIDN-NM_177401.4	139	359	159	927	902	1126	1123	867	857	980	1167	1242	395	2622	501	764	166	316
chr19_1254900_1255060_MIDN-NM_177401.4	115	275	110	718	611	750	837	619	637	727	879	872	336	1738	388	666	123	219
chr19_1255420_1255693_MIDN-NM_177401.4	152	364	137	891	878	964	1012	742	848	930	1037	1091	450	2178	495	842	169	326
chr19_1256993_1257268_MIDN-NM_177401.4	147	365	147	802	784	864	927	713	811	869	880	983	457	2369	471	779	128	363
chr19_1407772_1407801_DAZAP1-NM_170711.3	55	166	95	484	209	423	375	307	224	281	348	636	265	1583	96	406	122	414
chr19_1417498_1417539_DAZAP1-NM_170711.3	100	211	121	559	250	526	467	358	286	341	426	768	332	2022	127	497	160	506
chr19_1418202_1418369_DAZAP1-NM_170711.3	151	382	205	1042	475	928	802	683	493	616	824	1391	592	3514	255	871	320	875
chr19_1418664_1418730_DAZAP1-NM_170711.3	128	309	133	788	413	725	689	535	365	468	688	1104	501	2911	205	675	253	715
chr19_1421146_1421257_DAZAP1-NM_170711.3	345	596	306	1366	745	1299	1388	929	688	817	1200	1949	1050	6211	403	1224	484	1223
chr19_1421149_1421257_DAZAP1-NM_001352033.2	345	583	306	1356	738	1287	1381	922	677	811	1191	1937	1047	6182	400	1213	480	1217
chr19_1422346_1422395_DAZAP1-NM_170711.3	357	583	281	1335	697	1279	1375	868	654	810	1101	1901	955	6659	415	1276	485	1219
chr19_1422368_1422395_DAZAP1-NM_001352035.2	343	549	264	1264	666	1211	1270	820	608	777	1028	1808	899	6399	392	1215	463	1167
chr19_1425876_1425959_DAZAP1-NM_170711.3	332	561	269	1441	718	1340	1404	889	667	871	1161	1967	895	6827	409	1319	518	1054
chr19_1428840_1428994_DAZAP1-NM_170711.3	335	771	337	1941	1000	1979	1982	1310	904	1257	1686	2992	1205	9390	554	1747	653	1333
chr19_1429965_1429995_DAZAP1-NM_170711.3	122	405	178	932	535	1049	1018	698	445	629	882	1617	575	4172	272	843	304	589
chr19_1430220_1430361_DAZAP1-NM_170711.3	175	586	257	1425	750	1439	1545	1006	642	927	1343	2316	845	5393	371	1247	393	837
chr19_1432512_1432689_DAZAP1-NM_170711.3	193	605	269	1566	819	1503	1640	1125	772	1094	1455	2513	991	5082	410	1327	395	896
chr19_1433737_1433823_DAZAP1-NM_170711.3	6	10	4	38	9	31	34	25	16	31	18	47	17	82	2	18	9	19
chr19_1434735_1434908_DAZAP1-NM_018959.4	181	500	219	1306	683	1341	1219	940	672	924	1177	2094	929	4555	333	1092	403	816
chr19_1434738_1434908_DAZAP1-NM_001352034.2	180	493	215	1280	674	1321	1193	918	659	903	1160	2056	909	4497	329	1070	399	806
chr19_2096944_2097161_IZUMO4-NM_001039846.2	6	5	17	7	12	9	92	9	10	13	36	22	7	49	10	5	14	9
chr19_2097250_2097331_IZUMO4-NM_001039846.2	2	1	3	9	6	12	5	8	2	8	13	14	1	38	5	4	5	6
chr19_2097422_2097494_IZUMO4-NM_001039846.2	2	1	10	12	17	12	76	10	4	9	23	13	3	32	10	5	12	14
chr19_2097927_2097954_IZUMO4-NM_001039846.2	0	1	3	11	8	10	17	5	2	6	12	9	1	28	3	5	5	15
chr19_2098050_2098126_IZUMO4-NM_001039846.2	1	1	2	9	6	13	26	6	6	9	17	10	5	30	6	2	4	17
chr19_2098285_2098333_IZUMO4-NM_001039846.2	2	3	3	7	10	12	24	7	3	7	14	8	2	21	3	4	5	16
chr19_2098434_2098449_IZUMO4-NM_001039846.2	2	2	0	5	7	8	19	5	2	4	9	6	4	14	3	3	1	12
chr19_2098785_2098803_IZUMO4-NM_001039846.2	2	1	2	2	5	6	6	6	1	3	3	4	2	12	0	1	2	8
chr19_2098974_2099028_IZUMO4-NM_001039846.2	4	1	1	0	3	1	20	3	3	3	5	6	5	11	0	0	3	6
chr19_2099253_2099341_IZUMO4-NM_001039846.2	5	5	1	1	3	10	20	5	2	8	15	6	7	19	3	2	3	12
chr19_2867419_2867422_ZNF556-NM_024967.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr19_2873493_2873620_ZNF556-NM_024967.3	0	0	8	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0
chr19_2876090_2876274_ZNF556-NM_024967.3	0	0	17	0	0	0	0	0	0	0	1	0	1	0	2	0	3	0
chr19_2877270_2878324_ZNF556-NM_024967.3	0	0	79	1	2	0	0	0	0	0	10	0	0	0	7	0	36	0
chr19_2877273_2878324_ZNF556-NM_001300843.2	0	0	79	1	2	0	0	0	0	0	10	0	0	0	7	0	36	0
chr19_5866614_5867736_FUT5-NM_002034.2	0	0	23	0	4	0	6	0	8	0	35	4	33	1	10	0	12	0
chr19_16308837_16308879_AP1M1-NM_001130524.2	25	86	37	151	132	213	141	169	81	129	299	412	174	789	77	122	94	220
chr19_16314269_16314426_AP1M1-NM_001130524.2	58	282	104	397	332	551	282	353	207	389	636	937	347	1974	160	330	183	475
chr19_16317151_16317219_AP1M1-NM_001130524.2	65	261	91	344	276	473	226	283	175	385	485	797	259	1713	131	320	149	375
chr19_16318829_16318960_AP1M1-NM_001130524.2	94	396	139	606	445	769	383	486	251	603	788	1276	455	2535	271	563	250	612
chr19_16319840_16319988_AP1M1-NM_001130524.2	97	413	173	742	537	931	479	589	315	701	932	1476	502	2702	350	612	273	674
chr19_16321170_16321206_AP1M1-NM_001130524.2	0	4	0	5	3	6	7	3	2	10	7	13	2	53	0	15	1	5
chr19_16337231_16337358_AP1M1-NM_001130524.2	73	359	160	693	478	823	400	554	291	612	874	1361	440	2220	292	544	237	578
chr19_16338358_16338501_AP1M1-NM_001130524.2	91	413	183	726	535	804	440	574	298	673	960	1549	482	2251	348	629	237	595
chr19_16338947_16339019_AP1M1-NM_001130524.2	77	327	128	578	438	621	358	432	253	539	795	1238	367	1752	295	525	173	492
chr19_16339580_16339739_AP1M1-NM_001130524.2	93	432	172	796	541	833	468	650	344	684	1198	1564	507	2341	395	704	287	652
chr19_16344303_16344429_AP1M1-NM_001130524.2	89	385	144	679	417	801	411	571	258	583	990	1404	444	2141	300	643	237	557
chr19_16345009_16345085_AP1M1-NM_001130524.2	60	251	115	499	306	611	313	417	205	459	720	1082	292	1502	221	453	140	386
chr19_16345223_16345243_AP1M1-NM_001130524.2	32	167	73	364	219	438	242	302	157	319	545	769	202	1080	160	293	94	266
chr19_38893793_38893858_FAM98C-NM_174905.3	11	34	14	49	50	95	62	44	28	42	78	45	97	307	13	28	40	62
chr19_38893977_38894126_FAM98C-NM_174905.3	28	91	64	116	193	220	186	99	101	95	284	142	246	637	52	79	118	117
chr19_38894199_38894334_FAM98C-NM_174905.3	25	105	74	119	235	226	180	127	110	103	284	184	234	592	70	85	101	91
chr19_38895547_38895753_FAM98C-NM_174905.3	38	131	93	170	276	259	278	165	143	138	388	252	312	668	113	116	99	126
chr19_38895983_38896061_FAM98C-NM_174905.3	31	79	56	106	149	144	149	102	70	96	265	164	231	385	83	99	55	81
chr19_38896158_38896275_FAM98C-NM_174905.3	33	93	50	107	154	130	163	100	73	97	267	171	257	428	88	102	76	86
chr19_38897549_38897717_FAM98C-NM_174905.3	33	85	47	112	192	147	170	95	87	112	258	177	246	489	101	116	106	115
chr19_38899390_38899519_FAM98C-NM_174905.3	15	44	28	57	108	86	82	38	66	67	140	100	153	366	66	83	73	72
chr19_43979564_43979696_PHLDB3-NM_198850.3	48	14	40	21	237	25	659	30	228	38	644	63	275	109	99	23	188	23
chr19_43982198_43982284_PHLDB3-NM_198850.3	38	13	35	22	201	20	543	29	180	32	550	44	288	108	81	20	147	22
chr19_43983528_43983745_PHLDB3-NM_198850.3	63	23	53	22	250	18	754	33	246	47	745	71	393	140	112	21	204	25
chr19_43990417_43990474_PHLDB3-NM_198850.3	35	11	32	20	126	6	422	14	131	20	400	29	205	52	58	7	84	10
chr19_43990760_43990848_PHLDB3-NM_198850.3	43	12	48	22	202	7	652	26	221	28	613	50	291	75	97	18	158	25
chr19_43990931_43991022_PHLDB3-NM_198850.3	59	10	48	29	218	12	687	34	238	20	675	55	311	125	101	34	182	44
chr19_43991175_43991275_PHLDB3-NM_198850.3	61	15	40	21	169	14	526	34	210	18	542	58	279	147	78	23	152	41
chr19_43998853_43998967_PHLDB3-NM_198850.3	91	25	68	37	279	27	834	47	312	30	820	82	424	251	132	42	260	56
chr19_43999407_43999491_PHLDB3-NM_198850.3	95	26	68	31	246	27	797	46	278	23	752	65	382	237	122	34	221	46
chr19_43999646_43999772_PHLDB3-NM_198850.3	101	27	79	32	282	35	911	39	327	25	873	73	491	275	141	41	289	49
chr19_44001269_44001431_PHLDB3-NM_198850.3	111	33	97	42	336	49	1053	44	371	27	959	81	583	332	158	38	347	63
chr19_44001899_44002028_PHLDB3-NM_198850.3	71	25	80	37	294	38	804	36	297	27	778	79	500	218	145	36	254	56
chr19_44005885_44006023_PHLDB3-NM_198850.3	55	32	75	39	297	37	763	38	285	26	746	67	505	226	148	37	254	59
chr19_44006252_44006435_PHLDB3-NM_198850.3	73	44	74	42	298	45	714	39	295	27	736	62	489	240	141	37	306	73
chr19_44008057_44008270_PHLDB3-NM_198850.3	65	36	60	30	252	27	593	37	240	18	601	50	408	218	106	36	275	57
chr19_44101260_44101345_ZNF576-NM_024327.2	70	73	106	84	402	136	321	79	155	69	490	256	306	593	162	108	223	144
chr19_44102982_44103407_ZNF576-NM_024327.2	129	135	212	173	679	247	637	179	344	134	978	431	556	908	284	213	367	248
chr19_44648785_44648800_ZNF234-NM_006630.3	7	12	6	12	25	16	15	16	27	18	17	25	18	80	12	17	14	10
chr19_44652923_44653050_ZNF234-NM_006630.3	13	25	11	29	43	30	34	22	44	27	27	47	27	137	25	29	29	17
chr19_44654565_44654658_ZNF234-NM_006630.3	10	29	14	28	35	23	33	26	46	24	33	41	25	115	22	26	34	17
chr19_44660404_44662269_ZNF234-NM_006630.3	110	164	98	297	403	269	397	293	468	218	459	382	296	945	152	187	248	241
chr19_47813152_47813155_C5AR1-NM_001736.4	0	0	0	0	1	0	0	0	0	0	2	1	2	2	0	0	0	0
chr19_47823037_47824084_C5AR1-NM_001736.4	28	27	49	12	60	32	143	17	36	38	220	42	72	30	74	16	61	8
chr20_36531752_36531873_VSTM2L-NM_080607.3	13	32	7	18	42	49	134	41	48	31	111	45	8	39	17	17	38	46
chr20_36560036_36560206_VSTM2L-NM_080607.3	24	43	16	33	57	67	206	64	67	61	155	53	8	48	34	32	48	65
chr20_36561940_36561991_VSTM2L-NM_080607.3	25	33	11	24	53	42	171	40	59	46	112	46	10	35	27	21	44	51
chr20_36572382_36572652_VSTM2L-NM_080607.3	40	47	18	42	86	89	268	90	80	89	210	80	22	78	46	42	69	80
chr20_42295923_42295943_MYBL2-NM_001278610.1	27	28	111	95	98	112	37	62	5	46	262	85	22	82	89	64	76	64
chr20_42302445_42302539_MYBL2-NM_001278610.1	45	61	237	187	168	190	70	96	16	105	524	259	66	254	308	208	268	128
chr20_42310423_42310495_MYBL2-NM_002466.4	50	76	314	242	192	216	98	116	24	131	639	362	83	335	438	270	343	149
chr20_42311433_42311526_MYBL2-NM_001278610.1	82	103	410	300	254	248	124	157	28	181	840	480	110	432	570	359	443	201
chr20_42315491_42315712_MYBL2-NM_001278610.1	139	151	620	489	391	338	234	260	49	292	1446	824	160	793	954	607	627	324
chr20_42320796_42320959_MYBL2-NM_001278610.1	115	114	513	409	295	238	207	201	43	227	1119	694	118	638	768	540	436	251
chr20_42328396_42328684_MYBL2-NM_001278610.1	155	133	594	496	369	317	293	245	59	299	1582	904	148	655	1013	702	529	308
chr20_42331129_42331543_MYBL2-NM_001278610.1	206	163	729	623	445	420	377	329	90	356	2038	1161	187	695	1280	858	715	363
chr20_42333858_42333998_MYBL2-NM_001278610.1	91	86	370	327	225	211	196	189	34	233	1085	617	105	382	684	530	379	190
chr20_42338602_42338702_MYBL2-NM_001278610.1	70	88	351	336	228	197	184	163	27	226	1024	596	110	369	653	502	372	206
chr20_42340127_42340241_MYBL2-NM_001278610.1	81	108	408	394	280	241	191	214	32	252	1154	704	123	527	743	564	410	222
chr20_42341641_42341746_MYBL2-NM_001278610.1	78	104	411	382	264	250	174	216	32	257	1083	666	127	549	716	512	417	198
chr20_42343773_42343923_MYBL2-NM_001278610.1	87	123	487	473	315	273	223	254	34	344	1243	806	128	624	861	616	483	245
chr20_42344598_42344724_MYBL2-NM_001278610.1	69	84	370	351	226	197	171	185	27	257	942	603	102	439	649	469	362	201
chr20_43108639_43109084_TTPAL-NM_024331.5	169	138	343	199	810	226	710	197	546	216	1315	373	494	534	540	263	464	154
chr20_43112976_43113068_TTPAL-NM_001261839.2	77	51	141	84	263	56	313	72	225	97	559	147	201	214	238	130	181	61
chr20_43112976_43113170_TTPAL-NM_024331.5	116	68	204	110	350	76	417	97	301	132	738	203	261	273	323	161	251	81
chr20_43115235_43115346_TTPAL-NM_024331.5	109	56	186	109	279	76	376	85	231	103	646	189	214	298	304	127	221	77
chr20_43117903_43118179_TTPAL-NM_024331.5	180	89	299	162	456	171	669	148	418	176	1066	331	370	468	504	203	391	150
chr20_62328120_62328544_TNFRSF6B-NM_003823.4	37	23	74	73	196	109	408	78	230	125	592	144	142	177	200	90	195	48
chr20_62328680_62328875_TNFRSF6B-NM_003823.4	25	16	39	52	98	56	204	35	109	88	311	84	80	118	116	40	88	25
chr20_62329632_62329913_TNFRSF6B-NM_003823.4	23	11	36	50	86	39	167	24	76	63	223	64	76	91	92	43	80	13
chr21_37442413_37442702_CBR1-NM_001286789.2	43	653	49	915	79	719	89	705	86	905	239	2138	147	4024	154	1050	209	974
chr21_37443247_37443355_CBR1-NM_001286789.2	30	439	34	585	49	459	52	473	60	614	137	1336	95	2594	88	702	113	581
chr21_37444112_37444234_CBR1-NM_001286789.2	0	0	0	2	0	1	0	3	0	0	0	7	1	1	1	2	0	1
chr21_37444743_37445177_CBR1-NM_001757.4	75	906	77	1206	100	967	106	953	107	1271	336	2675	167	5718	177	1464	241	1333
chr21_40752310_40752412_GET1-NM_004627.6	14	91	12	105	20	141	21	82	4	75	42	178	44	483	32	120	22	92
chr21_40752448_40752478_GET1-NM_001350293.1	2	17	3	13	3	28	1	18	1	19	15	63	4	116	7	17	6	24
chr21_40762623_40762789_GET1-NM_004627.6	28	260	51	318	85	499	92	278	24	268	211	703	142	1546	139	409	94	340
chr21_40763694_40763762_GET1-NM_004627.6	13	178	44	250	67	387	79	253	25	220	184	560	118	1195	107	324	91	264
chr21_40765091_40765206_GET1-NM_004627.6	29	248	53	338	91	461	108	346	34	269	239	753	146	1417	139	386	91	315
chr21_40768791_40768862_GET1-NM_004627.6	23	172	39	220	57	293	62	248	21	182	194	536	98	896	100	250	46	209
chr21_43732368_43732379_TFF3-NM_003226.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
chr21_43733594_43733741_TFF3-NM_003226.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
chr21_43735402_43735526_TFF3-NM_003226.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
chr21_47531390_47531505_COL6A2-NM_001849.4	6486	15953	10611	27028	22166	39123	25596	19307	10028	16189	48425	36909	17002	120195	6621	8421	23649	22267
chr21_47531892_47532491_COL6A2-NM_001849.4	23825	56582	39526	107877	78798	136705	98450	75121	40467	64517	190836	143527	63494	343505	25808	32930	74279	75601
chr21_47532717_47532738_COL6A2-NM_001849.4	8133	16241	11538	31588	20776	34865	26236	20586	11327	18125	52647	39661	19760	90601	7681	10309	21215	23391
chr21_47533921_47533987_COL6A2-NM_001849.4	9887	19534	15280	40151	25298	43697	31566	25756	14588	23157	69198	47270	25333	143337	9733	12357	26467	28156
chr21_47535785_47535839_COL6A2-NM_001849.4	12071	22206	16019	41823	26308	45914	33953	27797	14974	23614	74375	51776	30067	163153	9974	13394	31929	33059
chr21_47535922_47535967_COL6A2-NM_001849.4	10981	22545	15531	39986	26706	46307	34631	27011	14993	24165	73710	50051	31389	174754	10116	12895	30678	33440
chr21_47536290_47536317_COL6A2-NM_001849.4	9233	19308	13175	34405	22242	40671	28800	23493	12770	20439	63172	42186	26239	139848	8623	11002	25247	28326
chr21_47536564_47536591_COL6A2-NM_001849.4	10728	21535	14455	40271	24316	46158	32470	26275	13478	22908	72380	48035	29023	164015	9566	12283	29229	32823
chr21_47536683_47536728_COL6A2-NM_001849.4	11512	24536	16093	40506	25122	49239	34147	29540	15010	25777	72679	53153	32117	178125	10465	13872	32100	34520
chr21_47537313_47537367_COL6A2-NM_001849.4	13146	25436	17849	44844	25210	51839	36586	32288	16495	29307	80251	58987	33365	200896	11218	15619	33586	35765
chr21_47537787_47537850_COL6A2-NM_001849.4	12111	23418	17501	45572	23125	50405	36907	32883	16101	29361	80599	58794	33259	202231	10878	14606	31930	34401
chr21_47538527_47538590_COL6A2-NM_001849.4	11023	19825	17154	42631	22620	47755	36428	29817	15289	27323	80656	54308	32926	211580	10325	13745	28279	31350
chr21_47538943_47539033_COL6A2-NM_001849.4	12206	20804	18512	44973	27257	55643	42446	34114	16433	31373	90338	64500	38151	231152	11547	15579	30884	34067
chr21_47539701_47539764_COL6A2-NM_001849.4	9182	14904	13962	33714	21558	43488	31924	28064	12391	23511	69291	51084	30611	172324	8725	12086	22457	26187
chr21_47540428_47540491_COL6A2-NM_001849.4	9536	17380	14261	35635	21366	40796	31112	27442	13079	24782	69207	53017	28078	165913	9203	12284	22554	26595
chr21_47540974_47541037_COL6A2-NM_001849.4	10095	18385	13868	37131	24089	42703	33440	29211	14288	24856	73474	51713	28156	170940	8881	12213	23990	26757
chr21_47541469_47541532_COL6A2-NM_001849.4	11962	21576	15784	42734	27441	48493	37597	31508	16038	27503	80162	56979	31759	187602	10512	13998	27060	29390
chr21_47542021_47542072_COL6A2-NM_001849.4	11242	21140	14538	39374	25241	44017	34731	29280	15045	24718	77102	54795	30623	176146	9459	12878	26017	27433
chr21_47542409_47542445_COL6A2-NM_001849.4	9447	17356	12725	35010	22168	39947	31373	25115	12891	22246	67976	47473	25993	141715	8808	11247	22547	23848
chr21_47542788_47542851_COL6A2-NM_001849.4	10042	20595	15074	41501	28565	50782	35410	29913	15360	26152	76043	55876	29930	165825	10437	13586	29744	29737
chr21_47544564_47544627_COL6A2-NM_001849.4	7520	16018	12391	33654	24749	45076	30653	25381	12600	21967	63783	46378	23587	134919	8650	11189	27733	24784
chr21_47544798_47544834_COL6A2-NM_001849.4	7217	15875	11996	32458	25104	44702	29021	24552	12478	20521	59640	45689	22648	132468	8478	10775	28352	24142
chr21_47545179_47545225_COL6A2-NM_001849.4	6689	16335	11949	32673	24708	45763	27408	24721	12139	20384	56920	46255	22511	133212	8303	11060	27734	24886
chr21_47545378_47545531_COL6A2-NM_001849.4	10248	22175	16595	47019	35441	64267	43502	35437	18965	29021	87048	66497	31506	161875	12317	15422	35241	32102
chr21_47545698_47546151_COL6A2-NM_001849.4	16604	38491	29140	90321	67892	120543	85511	65069	37101	53887	157500	122472	51583	233013	23228	27430	60453	57467
chr21_47546416_47546455_COL6A2-NM_001849.4	5087	12589	8816	29766	22066	37662	28882	20113	12061	17680	54729	38479	15632	77598	7424	8542	19265	18765
chr21_47548816_47548839_COL6A2-NM_058175.2	33	88	35	225	108	259	156	200	57	100	375	316	104	439	33	83	155	143
chr21_47549109_47549402_COL6A2-NM_058174.3	1241	2753	2323	5547	5602	9102	7074	4825	3259	4862	14496	8868	4965	19350	2537	2759	5513	4618
chr21_47551867_47552463_COL6A2-NM_001849.4	12637	33253	25159	83577	69009	119935	88095	63308	35646	53341	168270	125022	44984	200529	21274	24018	54950	52150
chr22_18561142_18561372_PEX26-NM_001199319.1	33	144	73	260	298	384	361	225	200	255	429	454	325	640	172	200	195	222
chr22_18562639_18562780_PEX26-NM_001199319.1	40	137	63	223	228	242	288	180	185	225	348	348	237	460	145	180	169	173
chr22_18566202_18566498_PEX26-NM_001199319.1	76	224	114	316	351	362	473	302	249	312	517	566	366	768	176	243	236	249
chr22_18567877_18568024_PEX26-NM_001127649.3	46	154	78	162	210	211	220	176	131	185	272	300	202	421	96	124	131	139
chr22_18570737_18570838_PEX26-NM_001199319.1	40	150	70	173	211	239	246	181	125	178	298	320	200	402	106	144	138	145
chr22_19747166_19747200_TBX1-NM_005992.1	2	7	0	1	1	16	33	7	8	8	0	38	0	44	0	0	1	15
chr22_19748427_19748803_TBX1-NM_005992.1	21	35	1	1	29	77	216	136	90	67	41	214	14	267	0	0	16	90
chr22_19750763_19750865_TBX1-NM_005992.1	21	56	1	1	42	126	310	197	153	105	75	385	16	451	0	0	25	158
chr22_19751677_19751849_TBX1-NM_005992.1	38	103	1	2	64	208	497	317	247	192	93	597	27	660	0	1	35	228
chr22_19752480_19752636_TBX1-NM_005992.1	33	109	1	2	59	250	639	412	288	220	94	583	32	623	0	4	38	238
chr22_19753280_19753348_TBX1-NM_005992.1	23	80	2	3	47	191	501	318	211	170	77	396	25	475	0	0	23	175
chr22_19753424_19753525_TBX1-NM_005992.1	28	85	2	7	49	191	479	306	222	168	84	382	24	454	0	0	21	170
chr22_19753911_19754387_TBX1-NM_080647.1	63	151	0	14	87	397	902	626	317	326	170	382	40	577	2	0	30	295
chr22_19766742_19766927_TBX1-NM_080646.1	3	4	3	3	6	1	29	5	16	2	16	1	14	2	6	1	11	4
chr22_19770435_19770542_TBX1-NM_005992.1	0	0	0	0	2	1	4	0	3	1	2	2	2	1	0	0	0	0
chr22_31478906_31478988_SMTN-NM_001207017.1	4	3	62	8	71	27	20	6	4	22	169	48	43	11	69	8	79	11
chr22_31479164_31479295_SMTN-NM_001207017.1	685	403	1243	915	3876	1314	1958	530	1218	699	5493	1709	1377	3267	1908	688	2761	630
chr22_31479244_31479295_SMTN-NM_134269.3	426	255	846	558	2449	843	1228	331	768	463	3609	1106	845	2160	1154	418	1782	383
chr22_31481058_31481277_SMTN-NM_001207018.1	1	3	1	10	35	7	28	4	14	8	51	12	31	23	7	4	10	2
chr22_31483950_31484099_SMTN-NM_134269.3	605	396	1309	895	3661	1253	2127	515	1247	751	5854	1828	1307	3157	1817	690	2510	579
chr22_31484498_31484592_SMTN-NM_134269.3	449	326	1019	795	2747	950	1813	430	1033	628	4873	1536	1030	2206	1475	574	1897	469
chr22_31484684_31484763_SMTN-NM_134269.3	479	334	958	796	2924	987	1950	494	1131	681	5517	1607	1053	2247	1537	598	1928	514
chr22_31484857_31484955_SMTN-NM_134269.3	567	392	1041	882	3463	1076	2222	565	1274	724	6148	1721	1127	2449	1662	622	2190	588
chr22_31485684_31486005_SMTN-NM_134269.3	1035	618	1843	1513	5874	1718	3892	963	2314	1189	10590	2974	1778	3680	2839	1075	3439	933
chr22_31486093_31486166_SMTN-NM_134269.3	477	272	815	696	2504	662	1750	446	1044	552	4778	1348	819	1482	1263	491	1397	397
chr22_31486793_31486865_SMTN-NM_134269.3	505	287	856	695	2537	656	1742	439	1099	589	5089	1377	834	1495	1302	502	1470	433
chr22_31486946_31487468_SMTN-NM_134269.3	1628	878	2362	2110	7606	2072	4972	1317	3167	1741	14148	4006	2480	4221	3915	1596	4652	1272
chr22_31487660_31487833_SMTN-NM_134269.3	724	389	984	973	3279	917	2144	519	1320	728	5868	1784	1091	1920	1839	696	2067	586
chr22_31489769_31489862_SMTN-NM_001207017.1	5	5	8	22	48	26	33	16	12	22	50	31	16	30	23	11	51	16
chr22_31491288_31491441_SMTN-NM_134269.3	726	355	991	922	3281	875	2012	513	1280	666	5645	1755	1098	2016	1818	667	2402	665
chr22_31491519_31491595_SMTN-NM_134269.3	488	273	777	661	2270	630	1433	370	903	496	4257	1284	840	1509	1356	483	1949	518
chr22_31492718_31492883_SMTN-NM_134269.3	635	360	975	851	2843	849	1992	498	1228	656	5638	1681	1107	2154	1575	585	2304	633
chr22_31492983_31493046_SMTN-NM_134269.3	454	234	701	601	2004	582	1423	373	880	457	4030	1223	781	1619	1040	399	1480	415
chr22_31493254_31493324_SMTN-NM_134269.3	488	227	732	641	2140	605	1412	407	885	488	4154	1248	766	1608	1175	454	1590	430
chr22_31494652_31494826_SMTN-NM_134269.3	685	355	1122	959	3423	1006	2281	605	1422	797	6677	2006	1159	2566	1785	683	2423	664
