	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated
chr8_91018505_91029351_DECR1	37	177	30	213	71	123	62	142	33	95	61	186	165	442	42	209	13	130
chr8_91029554_91031136_DECR1	7	28	9	24	36	21	25	15	10	12	16	17	31	85	7	12	12	15
chr8_91031194_91031313_DECR1	17	3	6	14	18	5	4	4	4	9	15	8	19	50	10	9	9	3
chr8_91031400_91033136_DECR1	0	1	0	1	2	0	0	2	0	0	0	0	0	8	0	0	0	0
chr8_91033284_91049068_DECR1	12	30	7	22	48	12	77	3	22	14	50	27	70	97	28	15	23	16
chr8_91049168_91054955_DECR1	3	6	0	9	10	4	8	1	1	2	14	8	8	38	3	8	1	5
chr8_91055028_91057076_DECR1	0	1	1	2	4	3	4	0	2	0	11	5	8	12	2	0	0	3
chr8_91057223_91063904_DECR1	11	4	13	9	67	12	30	14	11	6	33	12	44	28	14	6	16	5
chr8_91063967_91064065_DECR1	0	1	1	1	3	0	1	0	1	4	2	3	8	5	2	1	0	1
chr8_91064122_91065861_DECR1	83	69	52	92	229	136	186	89	106	83	287	179	217	425	110	158	125	110
chr8_95732127_95732226_DPY19L4	20	68	32	60	40	85	53	57	17	55	87	102	65	373	40	80	44	100
chr8_95732242_95738558_DPY19L4	11	10	3	8	1	9	5	1	1	1	13	14	3	48	10	18	3	4
chr8_95738669_95746857_DPY19L4	0	3	0	0	0	4	0	0	0	2	1	2	0	8	1	2	0	0
chr8_95746982_95750596_DPY19L4	2	5	0	2	0	4	3	3	1	3	3	3	4	31	0	4	0	0
chr8_95750687_95751640_DPY19L4	0	0	1	0	0	1	0	0	0	0	0	4	1	10	1	1	0	5
chr8_95751762_95751872_DPY19L4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_95752018_95768263_DPY19L4	12	37	12	39	31	54	80	42	33	29	46	73	42	205	27	104	13	58
chr8_95768387_95773927_DPY19L4	0	5	1	11	1	3	5	6	0	6	7	12	8	20	2	1	2	8
chr8_95774062_95777410_DPY19L4	0	17	1	15	6	13	1	9	1	3	9	10	3	43	3	9	2	9
chr8_95777542_95777938_DPY19L4	0	1	0	2	1	2	0	2	0	2	3	6	0	13	1	3	0	3
chr8_95778037_95778839_DPY19L4	0	4	0	5	2	5	1	6	0	9	2	5	2	27	3	4	0	12
chr8_95778913_95780622_DPY19L4	0	0	0	0	0	0	2	0	0	3	2	0	2	9	2	0	0	0
chr8_95780781_95782679_DPY19L4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
chr8_95782799_95789893_DPY19L4	2	43	15	80	18	43	39	38	9	31	42	66	34	203	20	42	10	33
chr8_95790014_95792586_DPY19L4	0	9	2	6	11	5	7	5	1	5	9	2	6	20	20	8	12	4
chr8_95792643_95793311_DPY19L4	1	9	6	8	6	14	8	14	2	7	12	21	10	46	7	17	1	4
chr8_95793394_95795897_DPY19L4	0	4	0	4	2	2	0	2	0	1	0	6	1	3	0	0	0	5
chr8_95796030_95800121_DPY19L4	0	2	0	0	1	3	0	3	0	2	0	3	2	0	0	4	0	0
chr8_95800280_95801973_DPY19L4	0	18	2	21	0	10	0	14	0	9	4	17	3	39	1	17	4	12
chr8_95802135_95806064_DPY19L4	228	724	288	871	586	991	836	979	400	962	1326	1963	1139	4464	819	1507	421	839
chr8_120743013_120744166_TAF2	772	225	1138	430	2180	409	2824	450	1664	412	4103	491	2610	1483	1719	620	2012	413
chr8_120744426_120754773_TAF2	6	12	15	26	18	9	39	35	19	10	24	28	56	130	19	68	15	26
chr8_120754896_120756527_TAF2	5	1	4	1	11	3	15	6	5	3	8	3	19	4	6	0	3	0
chr8_120756633_120758944_TAF2	75	14	114	31	193	29	379	29	114	26	355	33	200	93	164	38	224	23
chr8_120759174_120768245_TAF2	10	24	21	24	20	18	10	9	13	7	14	28	13	110	16	45	10	5
chr8_120768355_120770312_TAF2	9	0	3	5	2	1	2	1	2	1	2	1	6	14	4	0	1	0
chr8_120770382_120772838_TAF2	17	11	16	7	32	5	39	6	28	1	31	3	48	32	41	7	20	2
chr8_120772978_120774654_TAF2	56	3	62	5	92	7	144	3	74	0	481	19	75	35	65	11	74	8
chr8_120774848_120790258_TAF2	48	16	57	4	70	5	208	7	67	2	140	8	45	20	56	9	69	3
chr8_120790369_120793292_TAF2	11	3	8	2	14	2	25	1	8	0	47	2	8	11	16	10	20	1
chr8_120793433_120795620_TAF2	3	3	12	4	24	2	33	2	7	0	41	4	14	53	22	12	18	1
chr8_120795873_120797440_TAF2	0	2	1	0	2	0	5	0	1	0	4	0	1	0	3	0	0	0
chr8_120797506_120800577_TAF2	0	1	2	1	7	0	3	2	1	2	5	0	8	4	3	0	3	2
chr8_120800687_120801029_TAF2	3	0	2	2	5	0	10	2	2	0	11	1	9	0	2	0	1	3
chr8_120801144_120801831_TAF2	2	2	6	0	13	0	16	0	15	0	13	0	3	1	13	1	29	0
chr8_120801986_120803563_TAF2	1	0	0	0	4	0	3	0	2	0	7	1	2	4	4	2	1	0
chr8_120803699_120805605_TAF2	8	6	0	8	18	7	3	3	10	4	26	4	29	24	17	5	4	4
chr8_120805691_120807771_TAF2	132	24	155	46	280	34	503	35	276	45	521	53	468	218	317	57	338	34
chr8_120807871_120809229_TAF2	2	5	2	0	6	2	8	2	6	0	14	1	4	1	5	2	5	6
chr8_120809343_120809901_TAF2	0	1	4	2	2	0	1	0	2	0	2	0	0	0	0	1	0	1
chr8_120810086_120814033_TAF2	5	8	3	6	12	8	31	0	9	4	26	8	21	30	9	24	15	2
chr8_120814265_120816117_TAF2	1	6	2	3	8	3	12	2	7	2	16	2	12	18	6	8	1	0
chr8_120816259_120818522_TAF2	6	2	10	6	0	2	4	5	0	6	2	1	4	12	1	2	3	1
chr8_120818641_120831585_TAF2	43	44	83	15	83	14	246	16	89	11	164	22	76	30	89	23	143	2
chr8_120831746_120843916_TAF2	4	39	7	7	6	6	6	2	8	2	17	8	16	16	5	8	2	1
chr8_120843971_120844721_TAF2	115	55	191	70	390	112	391	64	196	56	443	83	415	270	236	104	321	77
chr8_120844804_120845081_TAF2	235	112	392	142	1000	220	746	106	393	112	953	113	842	593	471	185	813	166
chr8_121137340_121160081_COL14A1	1	2	0	5	1	2	10	18	4	3	7	8	9	41	93	203	8	4
chr8_121160169_121170368_COL14A1	0	0	2	0	0	0	2	0	0	0	0	1	0	0	4	2	0	2
chr8_121170485_121174664_COL14A1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0
chr8_121174808_121180399_COL14A1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121180486_121209029_COL14A1	1	3	5	0	4	0	0	0	1	0	10	1	5	5	1	6	1	0
chr8_121209185_121210049_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
chr8_121210169_121211640_COL14A1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
chr8_121211805_121215947_COL14A1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr8_121216109_121219181_COL14A1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
chr8_121219333_121220470_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
chr8_121220600_121221994_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121222140_121224686_COL14A1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0
chr8_121224816_121228589_COL14A1	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	7	0	0
chr8_121228729_121237326_COL14A1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1
chr8_121237453_121238865_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
chr8_121239005_121239458_COL14A1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	4	0	0
chr8_121239591_121240948_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121241008_121243705_COL14A1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr8_121243857_121256117_COL14A1	0	0	0	1	0	2	0	2	0	2	1	0	2	0	0	2	2	0
chr8_121256247_121259851_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
chr8_121259974_121262855_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121263005_121267478_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121267595_121275106_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr8_121275253_121279065_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr8_121279122_121282273_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
chr8_121282413_121290349_COL14A1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	8	0	0
chr8_121290473_121290673_COL14A1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	12	3	2
chr8_121290817_121292173_COL14A1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	1	0
chr8_121292338_121292949_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121292988_121293159_COL14A1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	2	0	2
chr8_121293298_121295874_COL14A1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	3	12	1	0
chr8_121296017_121298099_COL14A1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
chr8_121298209_121301846_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_121302005_121309749_COL14A1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	4	1	0
chr8_121309827_121312970_COL14A1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
chr8_121313057_121322247_COL14A1	1	2	0	0	0	1	0	0	1	0	0	0	2	0	2	2	0	0
chr8_121322301_121326170_COL14A1	0	0	0	0	0	1	3	0	3	0	0	0	4	0	4	9	0	0
chr8_121326266_121327771_COL14A1	0	1	0	0	0	2	2	0	0	1	1	1	6	1	3	6	0	1
chr8_121327825_121328182_COL14A1	0	0	0	2	0	0	2	1	1	0	1	0	3	6	6	15	0	0
chr8_121328236_121344379_COL14A1	2	2	4	1	0	3	6	0	2	2	2	0	14	2	3	17	0	0
chr8_121344433_121344902_COL14A1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	2	0	1
chr8_121344974_121353563_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
chr8_121353599_121354618_COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
chr8_121354685_121357613_COL14A1	0	0	0	1	0	0	0	1	0	0	0	3	1	4	0	9	2	3
chr8_121357802_121379409_COL14A1	16	1	14	7	9	4	6	1	4	2	15	4	18	7	10	22	18	4
chr8_121379487_121381568_COL14A1	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	5	0	1
chr8_121381724_121383390_COL14A1	0	2	5	1	2	5	14	16	6	6	2	6	8	28	63	151	2	7
chr8_121383467_121385812_COL14A1	6	4	4	4	18	6	56	63	57	13	35	27	56	75	273	481	15	15
chr8_145317575_145317640_MIR7112	7	1	16	8	27	16	36	1	21	0	38	8	56	88	2	7	20	12
chr9_5450502_5456113_CD274	75	2	119	17	142	4	113	8	73	8	420	12	136	27	317	8	227	4
chr9_5456165_5457078_CD274	1	1	6	0	1	0	2	2	0	0	4	0	2	2	0	0	0	0
chr9_5457420_5462833_CD274	34	12	51	15	63	18	114	26	49	30	113	29	57	76	84	32	70	20
chr9_5463174_5465498_CD274	15	0	5	2	12	3	9	1	5	1	31	1	10	7	12	4	13	0
chr9_5465606_5466769_CD274	8	0	26	12	30	4	32	4	29	8	83	1	53	44	50	10	46	7
chr9_5466829_5467839_CD274	8	3	12	11	26	9	11	2	2	7	24	5	30	32	19	16	14	3
chr9_5467859_5470567_CD274	1399	58	3626	156	4760	147	3351	110	2936	132	16525	124	4593	1027	9580	323	6567	91
chr9_33290513_33290570_NFX1	60	22	69	46	193	42	218	47	137	38	345	67	212	132	119	64	254	48
chr9_33290595_33294417_NFX1	148	33	116	52	149	36	450	62	230	50	307	57	252	236	180	131	277	44
chr9_33295425_33301260_NFX1	1	0	2	0	1	4	2	1	3	0	5	1	3	2	3	4	1	1
chr9_33301419_33303188_NFX1	5	0	3	2	9	1	10	2	9	0	15	1	14	3	3	1	9	1
chr9_33303266_33307191_NFX1	15	16	15	8	18	4	16	4	17	4	39	8	22	58	5	10	7	10
chr9_33307297_33311103_NFX1	10	25	8	34	17	13	25	25	46	21	51	39	152	193	37	69	19	26
chr9_33311175_33313651_NFX1	11	11	31	19	49	5	87	17	37	8	145	33	56	58	31	21	54	6
chr9_33313791_33318728_NFX1	51	45	68	52	62	29	154	39	70	31	163	42	162	172	18	12	96	39
chr9_33318828_33318907_NFX1	5	3	3	1	12	2	19	2	15	2	12	2	17	16	11	0	23	4
chr9_33319125_33328578_NFX1	6	31	18	44	27	29	39	32	20	27	58	60	84	157	8	35	11	24
chr9_33328676_33332469_NFX1	14	6	3	8	21	7	21	7	18	7	62	8	36	42	13	6	12	9
chr9_33332500_33338504_NFX1	6	6	9	12	5	6	13	13	6	2	21	10	25	53	7	4	14	2
chr9_33338587_33342743_NFX1	10	24	10	14	19	4	18	2	16	5	46	12	45	65	5	14	26	15
chr9_33342852_33344066_NFX1	2	2	8	1	18	0	29	3	20	0	22	7	21	9	11	1	3	1
chr9_33344186_33347035_NFX1	23	10	24	10	22	3	26	3	11	3	51	11	43	71	10	16	19	8
chr9_33347115_33347660_NFX1	0	3	0	0	0	4	0	0	0	2	2	4	4	18	0	3	0	3
chr9_33347735_33351557_NFX1	817	190	1027	339	2643	372	2887	296	1617	314	4867	641	2684	1464	1319	364	2506	383
chr9_33351788_33352643_NFX1	3	0	1	3	1	0	8	2	0	0	9	1	6	2	3	0	4	1
chr9_33352717_33354083_NFX1	5	0	2	3	2	1	12	0	6	4	14	1	14	13	1	0	6	1
chr9_33354185_33354848_NFX1	12	0	10	3	12	3	5	1	12	2	28	1	18	13	3	3	10	2
chr9_33354890_33364007_NFX1	9	13	10	28	10	4	31	12	19	3	62	19	63	26	6	3	15	3
chr9_33364106_33364705_NFX1	5	0	1	2	7	0	12	2	0	0	24	4	10	13	4	0	11	4
chr9_33364772_33366626_NFX1	181	26	237	111	307	46	474	67	222	63	865	111	571	366	138	79	475	82
chr9_33366772_33367512_NFX1	14	9	14	5	18	2	26	4	9	9	40	4	34	28	6	9	11	2
chr9_33367617_33369903_NFX1	6	1	0	2	8	1	8	7	5	2	14	1	13	7	3	3	5	4
chr9_33369973_33371155_NFX1	459	170	676	387	1591	354	2908	267	1385	255	3362	567	1753	949	814	283	1871	313
chr9_35609978_35610623_CD72	24	10	4	22	32	26	67	24	59	28	92	56	34	64	13	15	69	26
chr9_35610750_35611800_CD72	0	2	2	0	3	4	6	0	4	1	1	1	0	0	2	0	8	1
chr9_35611916_35612844_CD72	0	0	0	2	0	2	4	0	2	2	2	4	2	0	0	1	1	1
chr9_35612990_35615939_CD72	0	0	0	0	0	0	5	0	2	0	0	2	0	1	0	1	3	0
chr9_35616275_35616596_CD72	5	0	2	4	5	5	15	5	8	2	7	3	17	11	2	1	20	6
chr9_35616686_35617172_CD72	4	0	4	3	26	2	20	5	17	0	33	2	26	3	5	1	33	5
chr9_35617244_35618010_CD72	7	0	0	1	6	3	0	0	0	0	10	0	3	9	0	0	3	1
chr9_35618118_35618218_CD72	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	0
chr9_35618300_35618410_CD72	1	0	0	0	0	0	1	1	0	0	4	0	1	0	0	0	2	0
chr9_36169384_36169499_CCIN	4	20	5	32	2	28	22	23	8	23	13	47	1	84	4	29	6	22
chr9_36171263_36171331_CCIN	2	8	5	10	3	12	11	10	3	9	7	19	1	13	1	10	4	12
chr9_78505559_78506097_PCSK5	20	19	22	31	151	63	256	63	140	56	19	13	35	126	68	62	12	28
chr9_78506289_78547294_PCSK5	1	2	3	0	4	1	2	0	1	0	0	1	4	8	3	3	1	0
chr9_78547399_78601047_PCSK5	4	2	0	5	39	0	40	1	9	3	5	2	1	0	15	12	0	1
chr9_78601161_78638653_PCSK5	0	2	0	0	0	0	5	0	1	0	0	0	0	2	5	3	2	0
chr9_78638797_78641876_PCSK5	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
chr9_78641953_78682870_PCSK5	7	5	2	5	7	6	21	2	6	3	24	3	6	10	12	4	4	0
chr9_78682959_78686641_PCSK5	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
chr9_78686814_78710805_PCSK5	4	2	0	0	0	2	5	1	4	1	2	0	2	6	4	3	0	0
chr9_78711018_78722166_PCSK5	4	2	0	0	1	0	0	0	5	0	0	0	0	1	2	0	6	0
chr9_78722267_78749024_PCSK5	0	0	2	1	3	2	7	7	3	3	1	0	0	5	1	5	1	0
chr9_78749128_78771960_PCSK5	5	4	3	1	2	0	16	8	13	0	1	0	2	0	9	2	0	0
chr9_78772078_78773898_PCSK5	0	0	0	1	0	0	2	2	4	0	3	0	0	1	1	2	0	0
chr9_78774087_78784619_PCSK5	2	1	4	0	19	2	14	0	6	0	4	0	0	0	3	2	2	0
chr9_78784756_78789901_PCSK5	0	3	0	0	16	1	11	1	6	0	1	0	1	0	2	0	0	0
chr9_78790045_78794511_PCSK5	2	2	1	0	9	2	9	2	8	5	0	4	3	5	5	2	1	3
chr9_78794614_78796313_PCSK5	6	0	0	0	3	0	2	0	0	2	0	0	0	0	0	5	1	0
chr9_78796507_78799588_PCSK5	0	0	3	0	2	0	17	4	0	1	0	4	1	6	6	8	0	4
chr9_78799673_78803493_PCSK5	5	0	0	2	4	1	6	0	0	4	0	0	2	5	7	2	0	0
chr9_78803591_78804009_PCSK5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
chr9_78804139_78804546_PCSK5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr9_78804662_78808152_PCSK5	7	5	4	14	26	9	23	39	13	6	0	2	5	25	7	37	2	16
chr9_78808265_78842418_PCSK5	113	73	80	77	393	161	836	180	527	118	64	70	136	280	312	242	46	99
chr9_78842521_78848375_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78848512_78853874_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78854081_78855531_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78855600_78907148_PCSK5	1	0	0	0	0	0	1	0	0	1	4	0	1	1	1	2	4	0
chr9_78907191_78910190_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr9_78910327_78911580_PCSK5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
chr9_78911781_78917052_PCSK5	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0
chr9_78917133_78923560_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78923644_78925571_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78925767_78936337_PCSK5	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0
chr9_78936555_78937967_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr9_78938204_78942924_PCSK5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
chr9_78943155_78947348_PCSK5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78947526_78953145_PCSK5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_78953363_78965743_PCSK5	0	0	1	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0
chr9_78965844_78968948_PCSK5	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0
chr9_78969135_78973428_PCSK5	0	2	3	2	0	0	0	0	0	0	0	0	2	0	0	1	1	2
chr9_78973835_78977891_PCSK5	0	2	2	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0
chr9_102668935_102677521_STX17	27	44	44	28	154	52	79	34	36	35	95	49	104	186	68	54	64	30
chr9_102677644_102691059_STX17	4	4	6	10	14	4	35	11	22	3	34	14	14	21	9	12	12	3
chr9_102691125_102713341_STX17	3	3	2	3	4	3	19	7	5	2	20	6	5	23	5	8	0	4
chr9_102713567_102722198_STX17	28	64	15	56	87	55	35	21	38	59	30	37	73	195	27	63	27	21
chr9_102722314_102722386_STX17	0	5	1	2	4	3	3	5	0	1	6	8	1	9	0	3	2	3
chr9_102722437_102729934_STX17	0	47	8	93	9	37	6	67	10	28	19	64	35	198	21	63	5	39
chr9_102730021_102730715_STX17	0	2	1	0	0	0	0	3	0	0	1	2	0	6	3	0	0	1
chr9_102730952_102736816_STX17	417	686	789	981	2298	1105	1670	1012	1149	717	2183	1436	2530	2773	1033	1251	728	728
chr9_111934253_111936836_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	6	0	0
chr9_111936903_111938830_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111938976_111945008_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111945077_111947768_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111947885_111954557_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111954635_111956499_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111956677_111962515_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr9_111962614_111965942_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111966010_111970203_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111970329_111975979_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111976098_111979201_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_111979425_112003944_EPB41L4B	4	26	10	24	44	37	111	27	41	32	29	38	57	187	39	77	9	20
chr9_112004089_112005897_EPB41L4B	0	0	0	0	0	0	2	5	0	0	0	2	4	8	0	0	0	0
chr9_112005962_112010035_EPB41L4B	0	2	0	0	1	0	0	0	0	0	2	3	1	3	0	0	0	0
chr9_112010069_112013760_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3	2	0
chr9_112013791_112015720_EPB41L4B	0	0	0	4	0	1	9	2	1	0	5	4	2	9	1	2	0	0
chr9_112015830_112017790_EPB41L4B	0	0	0	0	1	2	5	0	3	2	0	0	4	6	0	0	0	0
chr9_112017960_112018053_EPB41L4B	1	1	0	0	0	1	1	0	0	0	0	2	1	0	0	1	0	0
chr9_112018123_112018415_EPB41L4B	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	1	0	0
chr9_112018504_112018672_EPB41L4B	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
chr9_112018760_112020456_EPB41L4B	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0
chr9_112020577_112025329_EPB41L4B	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
chr9_112025382_112027259_EPB41L4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_112027304_112029752_EPB41L4B	0	0	0	0	0	4	1	0	0	3	0	2	0	0	0	0	0	0
chr9_112029831_112030670_EPB41L4B	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0
chr9_112030713_112042096_EPB41L4B	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
chr9_112042201_112082420_EPB41L4B	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0
chr9_112082726_112083244_EPB41L4B	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116029271_116029545_CDC26	75	93	100	106	185	154	212	133	97	117	395	239	261	1102	82	138	167	129
chr9_116029719_116034706_CDC26	2	35	15	57	16	47	24	52	10	58	65	75	34	175	20	53	13	23
chr9_116034787_116037852_CDC26	38	135	82	194	261	267	325	257	179	207	589	448	345	1137	116	242	234	178
chr9_116853917_116854143_KIF12	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9_116854280_116854612_KIF12	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
chr9_116854731_116854821_KIF12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116854922_116855508_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116855613_116855686_KIF12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116855777_116856165_KIF12	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr9_116856252_116856460_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116856551_116856632_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116856735_116857302_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116857407_116857493_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr9_116857612_116858330_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr9_116858487_116858666_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr9_116858758_116859580_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116859716_116859886_KIF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_116859982_116861337_KIF12	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
chr9_117546914_117552734_TNFSF15	6	2	2	2	10	38	48	68	13	19	9	2	31	114	64	48	6	0
chr9_117553186_117554686_TNFSF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr9_117554810_117555805_TNFSF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_117555848_117568082_TNFSF15	0	0	0	0	0	0	2	1	0	0	0	0	3	0	1	2	0	0
chr9_117568292_117568319_TNFSF15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0
chr9_130210780_130210916_SNORA65	34	6	112	16	289	8	409	27	135	6	312	9	180	54	132	11	157	13
chr9_139098178_139100576_QSOX2	350	366	627	674	1535	829	1747	647	1023	636	3069	1224	1953	3491	1213	735	1034	643
chr9_139101121_139103109_QSOX2	14	26	8	106	27	60	45	102	21	58	68	134	67	214	16	91	18	81
chr9_139103298_139106999_QSOX2	0	6	2	14	4	8	5	17	5	4	7	20	8	44	4	15	0	4
